0.9,0.933333,0.95,0.958333,0.966667,0.916667,0.933333,
0.198691,0.634483,0.900912,1.41936,2.18024,11.5666,35.066,
4.16667,5,5,5,5,6.66667,6.66667,
0.003922,0.008903,0.012648,0.021237,0.043681,0.680283,0.002471,
